,H1,H2,lnD1,lnD2,lnD3,lnD4,lnD5,lnD6,E1,E2,E3,SN
905,80,297,-0.883581557,-1.398528899,-1.966612981,-2.201563979,-2.78482326,-2.916181995,6358,259,131,4.07443575
906,225,478,-0.977368581,-1.11877418,-1.263227532,-1.383578054,-1.537210278,-1.679645807,4538,373,37,8.817497592
907,139,592,-0.777398733,-0.934963997,-1.118223334,-1.252463013,-1.435652687,-1.569160066,7505,307,32,8.381028328
908,91,253,-1.150653231,-1.644184649,-2.15313114,-2.393604491,-2.931256254,-3.087189884,5122,437,158,4.360445058
909,191,409,-1.365903671,-1.976307503,-2.439780332,-2.654841243,-3.136144427,-3.378751193,1425,417,197,5.596269101
910,228,150,-1.239841807,-1.551357701,-1.90132883,-2.158571333,-2.584020053,-2.864002503,2826,202,124,4.650944786
911,94,563,-0.881237344,-1.313676069,-1.699690901,-1.864201138,-2.212196093,-2.349467079,4266,305,77,6.009338895
912,147,233,-0.678179753,-0.910805802,-1.22274796,-1.454359092,-1.821023515,-2.033016076,4391,236,58,4.614415382
913,200,184,-1.60127135,-1.912572089,-2.282488391,-2.542747649,-2.931443784,-3.26439634,4774,336,182,5.979659528
914,165,557,-1.439104595,-1.844274562,-2.254843097,-2.462284472,-2.868747262,-3.091142458,3427,351,150,7.39897585
915,51,470,-0.639814966,-1.341282755,-1.872297299,-2.061758807,-2.583622623,-2.698743642,6309,249,108,4.303736066
916,128,588,-0.995956427,-1.494993778,-2.016729688,-2.230264431,-2.735370012,-2.862600961,2659,226,126,5.498328437
917,134,581,-1.418941527,-1.784744134,-2.125108588,-2.287696481,-2.561874091,-2.784337469,4657,480,113,8.272635395
918,181,566,-1.17079596,-1.500538665,-1.817446576,-1.993263845,-2.303785814,-2.495078205,2785,308,85,7.06211049
919,227,450,-1.365315955,-1.524132156,-1.69657657,-1.83014693,-2.014778028,-2.18506876,6201,413,64,9.858113526
920,77,303,-0.818234326,-1.381704909,-2.046238901,-2.278770915,-2.963458713,-3.048711198,6805,193,146,3.737179711
921,246,415,-1.321143527,-1.579199729,-1.81106462,-1.971699863,-2.205821425,-2.413740142,3012,378,82,7.632162886
922,241,446,-0.930719325,-1.114253985,-1.319570729,-1.481792559,-1.723727059,-1.912572089,3401,167,50,6.554484384
923,131,335,-0.830984975,-1.252463013,-1.633576928,-1.84484384,-2.244882383,-2.421256023,1916,344,85,4.303675086
924,206,173,-1.164015183,-1.305341299,-1.510135711,-1.696303845,-1.947291102,-2.186937669,8349,183,70,7.434813661
925,146,421,-1.490810789,-1.790120813,-2.16945378,-2.403953587,-2.815245733,-3.06422527,7579,327,148,7.51452872
926,206,567,-1.335221091,-1.675951716,-2.092729436,-2.37817108,-2.888493523,-3.109124961,3371,155,163,6.241030706
927,103,265,-0.709256237,-0.983098492,-1.342813505,-1.577890797,-1.978185438,-2.179306077,7527,282,66,4.885664985
928,103,404,-0.660254137,-1.057825495,-1.332829426,-1.49744941,-1.791139661,-1.957507135,1488,459,55,4.755737038
929,92,415,-0.867548188,-1.178955041,-1.529841458,-1.722158782,-2.07155274,-2.239516402,8509,315,70,5.969248965
930,105,380,-0.680092761,-1.001168024,-1.364728583,-1.569496305,-1.940862908,-2.115856594,4944,252,62,4.847089864
931,139,421,-1.051194494,-1.419727057,-1.828651695,-2.048408099,-2.467459736,-2.637079287,3569,266,103,5.429459784
932,211,532,-1.386174368,-1.572623939,-1.786831631,-1.94659038,-2.166918482,-2.363290968,6139,307,76,9.409818643
933,48,568,-0.882831778,-1.633525708,-2.026924996,-2.195615872,-2.598971606,-2.808589026,2644,411,116,5.521865563
934,83,468,-1.177006356,-1.662364118,-2.121013818,-2.315062615,-2.751062092,-2.977892355,7018,389,133,6.193375848
935,68,526,-1.130660387,-1.717580071,-2.143873402,-2.315670333,-2.718403613,-2.929008642,5566,444,129,6.27677155
936,146,528,-1.146364492,-1.837656822,-2.257420541,-2.434403668,-2.850247607,-3.064011114,1016,452,149,5.972516049
937,184,317,-1.570938613,-1.850490884,-2.224513558,-2.496291209,-2.952098237,-3.244193633,6570,206,177,6.823214433
938,227,227,-1.810025278,-2.033932946,-2.317698731,-2.556445617,-2.885623051,-3.184957607,7834,213,181,8.250729953
939,83,422,-0.912547746,-1.581044838,-2.086425875,-2.288484969,-2.799507812,-2.929944533,2283,334,138,4.387213251
940,243,541,-1.069208838,-1.163566896,-1.275612031,-1.393802477,-1.52748933,-1.655796036,8014,264,35,11.08142772
941,67,393,-1.114406361,-1.885191414,-2.367123614,-2.579129421,-3.10532395,-3.356415239,1860,496,189,4.480458026
942,158,547,-1.468198801,-1.840865683,-2.316886878,-2.588136104,-3.122884059,-3.405506653,5167,235,193,7.073256232
943,77,366,-1.078074637,-1.651406397,-2.195526021,-2.411173033,-2.955742625,-3.086313652,5927,347,158,4.804009787
944,193,337,-0.947110829,-1.200113594,-1.517542648,-1.752673381,-2.127120324,-2.33696952,3426,153,78,5.048064927
945,48,567,-0.757152511,-1.701882203,-2.338005038,-2.511825739,-3.170323784,-3.217626605,4221,264,179,4.692257383
946,110,496,-1.305636458,-1.807340221,-2.252938153,-2.442882179,-2.866284206,-3.087847562,3776,430,150,6.440706011
947,196,530,-0.865573854,-0.998667411,-1.150463633,-1.277332339,-1.435022527,-1.579199729,5529,304,33,8.660794055
948,58,258,-0.772320266,-1.47827808,-2.102259912,-2.320545418,-2.974558038,-3.06422527,5491,287,151,3.208475954
949,124,366,-1.140591202,-1.486026303,-1.980139341,-2.26673544,-2.836508768,-3.021050082,7296,165,144,5.295605767
950,234,232,-1.329195949,-1.88703765,-2.33119035,-2.575969861,-3.075858318,-3.343305903,1374,367,189,4.410871654
951,105,522,-0.6521588,-0.849684038,-1.066590503,-1.199416533,-1.40874449,-1.537303315,8391,324,33,7.196497549
952,155,595,-1.492366241,-1.831519528,-2.171030653,-2.346641479,-2.629423881,-2.859105676,4735,434,121,8.6542416
953,76,466,-0.833513305,-1.29488268,-1.704848097,-1.88776389,-2.276819885,-2.42644908,5862,318,84,5.354676269
954,183,550,-1.766793723,-2.083288933,-2.447610865,-2.672345276,-3.015322923,-3.29873105,6121,375,187,9.250813033
955,163,333,-0.852307052,-1.072506042,-1.333094885,-1.517177834,-1.807827877,-1.989966535,4069,310,56,5.793642649
956,247,255,-0.820253544,-0.921378653,-1.052912609,-1.166131247,-1.331806176,-1.496019945,6106,206,34,7.947700064
957,161,437,-0.653176749,-0.80555469,-0.978272524,-1.102891431,-1.289639631,-1.436535578,4850,344,30,7.055967193
958,120,210,-0.804503412,-1.123560934,-1.491521552,-1.73250991,-2.150035695,-2.354826205,3580,446,79,4.156725953
959,89,200,-0.257450358,-0.732116725,-1.212408283,-1.645894449,-1.922574554,-2.120180206,1747,258,63,2.406136259
960,118,522,-0.848234966,-1.083290273,-1.379954501,-1.560124076,-1.858925439,-2.018534607,8029,233,55,6.78365517
961,62,490,-0.682424871,-1.243649621,-1.641496336,-1.815662893,-2.200841109,-2.344866485,4301,312,78,4.857341281
962,172,268,-1.131342113,-1.343464783,-1.599388577,-1.792339637,-2.090057694,-2.31223147,5167,457,76,6.504315996
963,220,288,-1.480297396,-1.731266621,-2.003592229,-2.207820517,-2.497991889,-2.756400462,4433,397,117,7.207292567
964,125,392,-1.401245576,-1.745257636,-2.194448434,-2.447379678,-2.933133132,-3.200299439,8262,290,162,6.662747473
965,239,316,-1.706058951,-1.909327528,-2.147035392,-2.342678187,-2.612240146,-2.859105676,6921,306,132,9.083793528
966,200,589,-0.650145164,-0.908297761,-1.172829498,-1.341129809,-1.611590227,-1.761598906,2030,164,42,5.394626375
967,211,391,-1.317290823,-1.467157405,-1.644806056,-1.783493725,-1.978546984,-2.160131125,7196,414,64,9.457498745
968,226,515,-0.763183453,-0.991499309,-1.156834798,-1.274144942,-1.444644073,-1.572575748,1790,392,33,7.114033286
969,49,442,-0.803252267,-1.368926067,-1.731888072,-1.913181618,-2.287597963,-2.442997247,5807,423,87,5.009398337
970,190,170,-0.766858308,-0.909091707,-1.10754204,-1.281646099,-1.53521209,-1.731040734,5579,403,45,6.196346491
971,93,547,-0.611253879,-1.037611267,-1.283124243,-1.409603931,-1.652606408,-1.787667851,1393,410,45,5.597082328
972,179,397,-1.365903671,-1.642529447,-2.004334069,-2.259621394,-2.685164097,-2.957473561,5493,199,134,6.561336373
973,237,508,-0.855007503,-1.12125675,-1.387254822,-1.572575748,-1.866073616,-2.037839052,2036,162,57,5.528911661
974,41,523,-1.162670925,-2.006488522,-2.486147419,-2.668589132,-3.168658109,-3.395613003,6412,487,197,5.866336383
975,76,551,-1.036764885,-1.45723198,-1.762997101,-1.90293687,-2.183469612,-2.356513435,5839,489,75,6.976360028
976,178,540,-1.626584071,-1.880656259,-2.189702936,-2.396346473,-2.696220449,-2.950567722,7349,339,135,9.344850666
977,222,593,-1.795225469,-2.011334396,-2.237546697,-2.398215324,-2.620726373,-2.814578065,7043,463,117,11.67305694
978,215,323,-0.828737835,-0.986444992,-1.14510659,-1.264253735,-1.43902026,-1.604549878,3408,497,37,7.01395681
979,106,233,-0.618113922,-0.895826559,-1.244100595,-1.477532842,-1.870413142,-2.075290171,5421,341,60,4.388228188
980,42,219,-0.842947338,-1.584111354,-2.144214757,-2.383469822,-3.01471124,-3.128578187,2683,495,163,2.690006224
981,178,398,-1.515628859,-1.841874511,-2.169103702,-2.36765709,-2.673648774,-2.932569699,4062,482,135,7.316487256
982,117,484,-1.274287978,-1.668869496,-2.123602437,-2.343928057,-2.795898292,-3.034888989,6115,310,139,6.5737874
983,156,375,-1.199715214,-1.573829485,-2.026014525,-2.281900502,-2.777400279,-2.95689625,3743,225,139,5.278881566
984,243,441,-1.912233623,-2.129640698,-2.3816283,-2.586806494,-2.869452108,-3.125385482,7842,291,170,10.52157152
985,219,331,-1.272751413,-1.53707074,-1.817323461,-2.019815065,-2.340806306,-2.567462513,3391,306,96,6.467054471
986,55,512,-0.848281678,-1.501032039,-2.02973751,-2.213110087,-2.714168882,-2.830048358,8247,289,123,5.252683185
987,139,151,-1.123407156,-1.648230717,-2.237171954,-2.496898263,-3.138679283,-3.262827712,2507,271,183,3.181522223
988,193,595,-1.468111976,-1.788863666,-2.123518829,-2.322175743,-2.625134701,-2.874222856,3878,321,123,8.270161773
989,187,154,-0.899777823,-1.077017151,-1.323394682,-1.5364663,-1.848456813,-2.066012121,5283,303,62,5.65250279
990,226,568,-1.778566875,-2.132589186,-2.492172986,-2.720527723,-3.068733166,-3.357276195,4049,343,199,9.023605762
991,49,465,-0.845156821,-1.646153765,-2.21100915,-2.400749342,-2.974558038,-3.070886947,6030,306,156,4.591612059
992,65,261,-0.906315649,-1.596324273,-2.16945378,-2.395797475,-3.007804855,-3.121068765,3709,370,162,3.351130388
993,130,194,-1.222781925,-1.653546552,-2.210735439,-2.486868573,-3.108229305,-3.257356812,4797,225,181,4.121359997
994,150,561,-1.585184421,-2.030422832,-2.485787037,-2.697555464,-3.075858318,-3.372901513,4112,409,195,7.832584208
995,154,309,-1.289748581,-1.500314485,-1.762647369,-1.953055617,-2.250372222,-2.468167534,7606,497,88,7.490598206
996,185,165,-0.810872718,-0.97851194,-1.212374668,-1.41551722,-1.711581386,-1.92366932,5186,310,54,5.648236963
997,122,400,-0.721176353,-0.995198667,-1.273787442,-1.439273286,-1.723222702,-1.886245988,3749,346,50,5.480793702
998,59,388,-0.876493262,-1.406619525,-1.830895386,-2.031261087,-2.460877672,-2.617981004,7189,393,102,4.892664263
999,60,210,-0.868453402,-1.588410545,-2.312837469,-2.517760475,-3.265705412,-3.303889199,7571,252,188,3.126887468
1000,171,445,-1.115931402,-1.415105443,-1.711802919,-1.888688959,-2.192028102,-2.392181627,3106,353,79,6.481407721
1001,139,536,-1.61133972,-2.023288077,-2.465104022,-2.676987676,-3.047025568,-3.339914153,5445,427,190,8.017426048
1002,150,329,-0.995794002,-1.181983028,-1.419148186,-1.592580795,-1.86091664,-2.063725685,6969,395,59,7.003061834
1003,171,424,-0.796354461,-0.945101814,-1.149958216,-1.311298212,-1.550414572,-1.720034334,6780,195,42,7.030625462
1004,80,285,-0.606896093,-0.870839469,-1.165040594,-1.359808236,-1.681793575,-1.87060789,8435,466,50,5.10507562
1005,249,569,-1.923874722,-2.156236197,-2.403953587,-2.593071093,-2.855970331,-3.088505674,6876,348,159,11.44878261
1006,204,309,-0.969190579,-1.328289639,-1.641599599,-1.843326485,-2.188007188,-2.371935171,1635,352,82,4.873255482
1007,234,492,-1.46672381,-1.701388741,-1.908922697,-2.049572108,-2.251796926,-2.430645763,3928,495,81,9.296547705
1008,111,350,-0.536160526,-0.882638378,-1.188230697,-1.372154798,-1.695050269,-1.870932555,2073,349,50,4.241045757
1009,111,372,-1.186689688,-1.672430962,-2.15330339,-2.373758912,-2.85928015,-3.108900972,3772,368,149,5.15367017
1010,250,403,-1.756894382,-1.938845165,-2.1616065,-2.3564079,-2.621001325,-2.868395025,8191,188,136,9.926360977
1011,159,341,-0.779097303,-0.908917978,-1.073997728,-1.199383352,-1.391146112,-1.550273179,7315,458,35,7.707055286
1012,150,596,-1.12728958,-1.591352445,-2.094758246,-2.324626224,-2.832083982,-2.971234802,2640,227,140,5.904264467
1013,203,306,-1.264253735,-1.483201816,-1.769078635,-1.999448066,-2.350515627,-2.60571927,5367,175,100,6.446046744
1014,225,556,-1.275325601,-1.432924859,-1.605445891,-1.742912164,-1.923327077,-2.08682876,5880,320,56,9.901618601
1015,109,197,-0.992955817,-1.635525247,-2.181607166,-2.426562273,-3.028462098,-3.15989962,1395,458,169,2.950811616
1016,120,383,-1.293131941,-1.689130681,-2.141146747,-2.371506538,-2.836167704,-3.087847562,5647,345,147,5.959845657
1017,239,203,-0.888092078,-0.976890354,-1.102469719,-1.211870576,-1.374879756,-1.538606732,8401,174,36,8.621440989
1018,200,462,-1.193527546,-1.544212128,-1.856490009,-2.038453161,-2.358309242,-2.562133326,2250,345,93,6.46756944
1019,248,363,-1.345037261,-1.465034584,-1.613948068,-1.741370584,-1.921139491,-2.095164502,8371,253,61,10.22229666
1020,214,319,-1.250435679,-1.561124052,-1.895255058,-2.126030131,-2.50936329,-2.760343996,2921,250,113,5.674859381
1021,54,168,-0.76084803,-1.446511566,-2.045156064,-2.284548731,-2.941244088,-3.044082534,3050,464,148,2.44361885
1022,178,412,-0.699064654,-0.849871169,-1.038430118,-1.180516728,-1.394608831,-1.548201713,5020,249,35,6.778764047
1023,145,176,-1.217024272,-1.546697883,-1.990625128,-2.268376922,-2.784661303,-2.985781943,5486,244,142,4.699160694
1024,241,160,-1.782601531,-2.03408584,-2.32360446,-2.558510134,-2.886698513,-3.182061852,5896,314,179,7.430800481
1025,237,387,-1.171699244,-1.502423765,-1.82473731,-2.04307104,-2.406835114,-2.644652956,2202,221,101,5.665951972
1026,57,243,-0.865312487,-1.677074561,-2.311020572,-2.524854027,-3.210163884,-3.280485306,3552,338,188,2.928269889
1027,96,420,-0.344675794,-0.737015477,-0.992254271,-1.147434953,-1.42299984,-1.585672559,1055,365,38,4.202220781
1028,249,256,-0.999400639,-1.225298591,-1.431375413,-1.588165777,-1.832393981,-2.025635407,2402,457,58,6.075968378
1029,54,180,-0.710985339,-1.384416126,-2.005299284,-2.236610104,-2.900785796,-2.995132453,5512,348,140,2.727330777
1030,54,448,-0.934734782,-1.56303154,-1.987409456,-2.176481216,-2.606396547,-2.751845361,5642,413,117,5.120225611
1031,171,268,-0.530586252,-0.905795995,-1.224924091,-1.434224895,-1.792639857,-1.983913204,1050,329,56,3.596439388
1032,95,333,-1.168219635,-1.574408664,-1.988066367,-2.20554913,-2.632061855,-2.877593746,6163,463,123,5.489272179
1033,215,318,-1.848647331,-2.086667587,-2.389887421,-2.634010088,-2.975929646,-3.281017221,8116,251,195,8.747805813
1034,93,325,-0.2521605,-0.489243535,-0.799886424,-1.086397198,-1.342468882,-1.531828933,7320,192,35,4.412101969
1035,138,183,-1.145515235,-1.392875972,-1.752038881,-2.015078036,-2.447032997,-2.670898935,8452,269,107,5.641792374
1036,144,248,-1.43902026,-1.745601337,-2.173840137,-2.451897496,-2.95439841,-3.248562135,8039,242,170,6.013904269
1037,203,285,-1.656791609,-1.898854822,-2.198315172,-2.428601934,-2.753570716,-3.041148137,6748,328,153,7.831512018
1038,178,582,-1.479243331,-1.684700397,-1.911692314,-2.063174569,-2.274580897,-2.457019146,7222,442,81,10.26454121
1039,96,542,-1.10835964,-1.441468862,-1.75898255,-1.912098268,-2.201744778,-2.380546634,7513,424,76,7.481360383
1040,146,420,-1.169120594,-1.358795932,-1.588116831,-1.743598074,-1.968902458,-2.16971642,8250,441,64,8.26779629
1041,207,551,-1.707988336,-1.951224244,-2.279063898,-2.548613517,-2.929757285,-3.272804167,7592,170,192,8.787397581
1042,195,462,-1.672963613,-1.949536717,-2.270989531,-2.489396715,-2.809086745,-3.081725987,5969,345,155,8.629732181
1043,178,206,-1.350232478,-1.805513625,-2.285433034,-2.54707997,-3.083689552,-3.364479799,2507,332,187,4.335301259
1044,144,374,-0.710924261,-1.062560051,-1.445619827,-1.663577359,-2.063646936,-2.240831697,2417,212,70,4.287348701
1045,175,498,-0.986525446,-1.456373537,-1.906766362,-2.127120324,-2.584682787,-2.73706715,1644,223,113,5.010582748
1046,69,540,-0.678337389,-1.040607566,-1.330140897,-1.467157405,-1.73036338,-1.86297624,7468,350,47,6.204847958
1047,182,412,-1.676379318,-1.98195192,-2.305088223,-2.507397688,-2.813744106,-3.073693815,5276,500,155,8.224587328
1048,100,150,-0.963382339,-1.291748109,-1.738806553,-2.011409131,-2.523107084,-2.721895608,8341,425,109,4.469183855
1049,124,272,-1.409153655,-1.789881234,-2.264133907,-2.522110199,-3.038848565,-3.315111433,6826,358,179,5.632271748
1050,58,491,-0.356432116,-0.862678877,-1.179182636,-1.337237566,-1.654016956,-1.80290131,2797,281,46,4.278363084
1051,194,182,-0.530178352,-0.647504823,-0.809568644,-0.948168471,-1.156866597,-1.329195949,5060,453,30,6.213696862
1052,136,424,-0.915541013,-1.180353939,-1.466637114,-1.63860929,-1.930401039,-2.093946228,4384,339,61,6.167950678
1053,40,388,-0.300645739,-0.998097495,-1.443457481,-1.83408259,-2.128883918,-2.274289224,3983,238,72,3.163977627
1054,56,487,-0.320522119,-1.138528444,-1.799207134,-2.312635429,-2.35989646,-2.637778148,3295,155,106,3.079593578
1055,47,587,-0.805778509,-1.25235805,-1.495395196,-1.616663958,-1.84934621,-1.999965148,7900,498,52,6.835114843
1056,239,572,-1.471460169,-1.648646626,-1.829835238,-1.970694766,-2.157359841,-2.324932957,5742,369,71,10.6429324
1057,221,212,-1.614852545,-1.844717306,-2.138597243,-2.382386163,-2.720679618,-3.026191481,6489,185,153,7.141009202
1058,60,227,0.142167742,-0.168454155,-0.539773946,-0.885882776,-1.11874357,-1.364376326,7701,220,30,3.120411068
1059,145,386,-1.184660493,-1.407599717,-1.661679024,-1.828464948,-2.098665137,-2.292931836,6481,479,73,7.468021004
1060,217,485,-1.150242482,-1.279486893,-1.434015097,-1.562697467,-1.733471693,-1.892729637,7044,307,47,9.724109222
1061,124,490,-1.158362293,-1.484348302,-1.967184859,-2.262019131,-2.83310335,-3.029082253,8346,150,145,5.951895844
1062,62,303,-0.372920477,-0.85434933,-1.249981839,-1.605694926,-1.899857061,-2.078641862,3089,312,60,3.278022901
1063,104,295,-1.10602973,-1.617470084,-2.123435227,-2.3564079,-2.883118129,-3.035305049,3501,374,151,4.337722478
1064,206,352,-1.511494838,-1.880590683,-2.288879446,-2.547463136,-3.016139083,-3.291177737,3396,260,182,6.130702731
1065,247,449,-1.755967705,-2.029052656,-2.309307639,-2.514788704,-2.807925787,-3.064439472,4827,330,156,9.048666692
1066,118,553,-1.207311706,-1.910678149,-2.443572786,-2.631505913,-3.147485829,-3.375822075,1676,382,191,5.910312408
1067,73,186,-0.478826436,-0.816830086,-1.229700953,-1.617822969,-1.950380125,-2.152012235,7506,410,63,3.743164678
1068,142,371,-1.335943511,-1.817323461,-2.268473563,-2.48903516,-2.951906794,-3.199073198,2744,419,166,5.485784805
1069,134,291,-1.399622791,-1.807340221,-2.320138252,-2.586806494,-3.150283033,-3.433927206,5576,285,195,5.353942949
